destination_ips,source_ips,time_variance,max_occuring_byte_size,byte_size_variance,protocols,number_of_packets,label
"17.248.216.69,142.251.12.188,17.248.216.66,142.250.67.142,52.219.133.2,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137","17.248.216.69,142.251.12.188,17.248.216.66,142.250.67.142,52.219.133.2,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137",1.2949133085980395,66,288548.5895849855,"17,6",195,0
"17.248.216.69,17.248.216.66,52.219.133.2,17.242.13.4,224.0.0.251,192.168.0.137,18.155.107.24","17.248.216.69,17.248.216.66,192.168.0.109,52.219.133.2,17.242.13.4,192.168.0.137,18.155.107.24",1.1759599434693424,66,295335.93636050913,"17,6",153,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",1.05770653801506,96,363184.989010989,"17,6",14,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",0.923793250532405,96,444012.818181818,"17,6",11,0
"224.0.0.1,224.0.0.2,224.0.0.251,192.168.0.150,104.208.16.90,239.255.255.250","192.168.0.198,104.208.16.90,192.168.0.150,192.168.0.1",0.286450389133153,96,222631.632411067,"17,2,6",23,0
"157.240.1.60,228.8.8.8,224.0.0.251,192.168.0.150,224.0.0.252,104.208.16.90,239.255.255.250","157.240.1.60,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",1.41707993919275,66,291085.485294118,"17,2,6",17,0
"192.168.0.150,104.208.16.90,224.0.0.251,192.168.0.1","192.168.0.1,104.208.16.90,192.168.0.150,192.168.0.198",1.18602934700604,96,272920.264705882,"17,6",18,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",1.74840607879863,96,326185.114285714,"17,6",15,0
"157.240.1.60,224.0.0.251,192.168.0.150,104.208.16.90,239.255.255.250","157.240.1.60,192.168.0.198,104.208.16.90,192.168.0.150",1.64818129677979,96,369795.517316017,"17,6",22,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",1.73607252343258,66,309101.5625,"17,6",16,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",1.61035888319047,96,326383.638095238,"17,6",15,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",0.716423270099633,96,408286.265151515,"17,6",12,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",0.789214769918773,96,376067.807692308,"17,6",13,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",1.99341394433115,66,375980.833333333,"17,6",13,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",1.46408455035896,96,407232.787878788,"17,6",12,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",0.806762717626484,96,350919.873626374,"17,6",14,0
"104.208.16.90,224.0.0.251,239.255.255.250,192.168.0.150","192.168.0.1,104.208.16.90,192.168.0.150,192.168.0.198",1.13022554077973,96,236506.933333333,"17,6",21,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",1.08387429740179,66,408350.265151515,"17,6",12,0
"157.240.1.60,224.0.0.251,192.168.0.150,104.208.16.90,192.168.0.1","157.240.1.60,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",1.01893599158035,96,240467.914285714,"17,6",21,0
"104.208.16.90,224.0.0.251,34.107.243.93,192.168.0.150","104.208.16.90,192.168.0.150,34.107.243.93,192.168.0.198",0.497636384469516,96,351242.527472527,"17,6",14,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",1.25544326750495,96,349459.67032967,"17,6",14,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",0.898063628400461,66,374261.807692308,"17,6",13,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",0.998988301193128,96,305982.933333333,"17,6",16,0
"104.208.16.90,224.0.0.251,192.168.0.150","192.168.0.111,104.208.16.90,192.168.0.150,192.168.0.198",2.23790904560051,96,373632,"17,6",13,0
"104.208.16.90,224.0.0.251,192.168.0.150","192.168.0.111,104.208.16.90,192.168.0.150,192.168.0.198",1.65130046215151,96,271463.633986928,"17,6",18,0
"192.168.0.150,104.208.16.90,224.0.0.251,192.168.0.1","192.168.0.1,104.208.16.90,192.168.0.150,192.168.0.198",0.975869128157115,96,487721.822222222,"17,6",10,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",1.17453700894308,96,272681.558823529,"17,6",18,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",1.45955311620912,96,487897.344444445,"17,6",10,0
"224.0.0.1,224.0.0.251,192.168.0.150,104.208.16.90,239.255.255.250","192.168.0.111,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",1.66274800743039,96,222660.723320158,"17,2,6",23,0
"157.240.1.60,228.8.8.8,224.0.0.251,192.168.0.150,224.0.0.252,104.208.16.90,239.255.255.250","157.240.1.60,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",1.48471550419421,66,329545.4,"17,2,6",15,0
"157.240.1.60,224.0.0.251,224.0.0.2,192.168.0.150,104.208.16.90,192.168.0.1","157.240.1.60,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",0.974497925669761,96,200033.973333333,"17,2,6",25,0
"224.0.0.251,34.120.237.76,192.168.0.150,104.208.16.90,239.255.255.250,192.168.0.1","34.120.237.76,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",0.22225185924408,66,1528535.14074612,"17,6",129,0
"157.240.1.60,224.0.0.251,192.168.0.150,104.208.16.90,239.255.255.250","157.240.1.60,192.168.0.198,104.208.16.90,192.168.0.150",1.47504572817589,66,226588.688405797,"17,6",24,0
"104.208.16.90,224.0.0.251,192.168.0.150","192.168.0.198,104.208.16.90,192.168.0.150",0.313536765018426,66,543281.527777778,"17,6",9,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",1.20431766149654,96,306125.583333333,"17,6",16,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",0.718205469435871,66,407086.151515152,"17,6",12,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",2.01398910345115,96,214345.134387352,"17,6",23,0
"104.208.16.90,224.0.0.251,192.168.0.150","192.168.0.198,104.208.16.90,192.168.0.150",0.315764581350929,96,693854.238095238,"17,6",7,0
"157.240.1.60,224.0.0.251,34.120.237.76,192.168.0.150,104.208.16.90","157.240.1.60,34.120.237.76,192.168.0.150,104.208.16.90,192.168.0.198",0.3849988969771,66,1642707.93073976,"17,6",117,0
"157.240.1.60,27.131.215.162,224.0.0.251,192.168.0.150,104.208.16.90,192.168.0.1","157.240.1.60,27.131.215.162,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",0.440698217927954,1294,462273.407690471,"17,6",159,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,192.168.0.198,104.208.16.90,192.168.0.150",1.88518826579116,96,349282.181318681,"17,6",14,0
"104.208.16.90,224.0.0.251,192.168.0.150","192.168.0.198,104.208.16.90,192.168.0.150",0.767267737771283,66,446502.254545455,"17,6",11,0
"192.168.0.150,104.208.16.90,224.0.0.251,192.168.0.1","192.168.0.1,104.208.16.90,192.168.0.150,192.168.0.198",1.55263313649372,96,529811.753846154,"17,6",26,0
"224.0.0.251,192.168.0.150,185.125.190.96,104.208.16.90,192.168.0.1","192.168.0.198,192.168.0.150,185.125.190.96,104.208.16.90,192.168.0.1",1.07094868432638,66,193454.364615385,"17,6",26,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,104.208.16.90,192.168.0.150,192.168.0.198",1.4954750105976,96,272299.781045752,"17,6",18,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",0.571409097039228,66,445611.854545455,"17,6",11,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",0.450400707244232,96,288108.345588235,"17,6",17,0
"157.240.1.60,104.208.16.90,224.0.0.251,192.168.0.150","157.240.1.60,192.168.0.111,192.168.0.150,104.208.16.90,192.168.0.198",1.9848728412911,96,243657.726315789,"17,6",20,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",1.11623839506398,96,376980.692307692,"17,6",13,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",0.197871544268992,96,606425.142857143,"17,6",8,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",1.13360984268456,96,352669.076923077,"17,6",14,0
"157.240.1.60,224.0.0.251,34.120.237.76,192.168.0.150,104.208.16.90","157.240.1.60,34.120.237.76,192.168.0.150,104.208.16.90,192.168.0.198",3.17513408091299,66,272992.055555556,"17,6",18,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.189,192.168.0.198",1.13876712410382,96,325571.495238095,"17,6",15,0
"224.0.0.1,104.208.16.90,224.0.0.251,192.168.0.150","192.168.0.1,104.208.16.90,192.168.0.150,192.168.0.198",0.597937432390583,96,411406.818181818,"17,2,6",12,0
"228.8.8.8,224.0.0.251,192.168.0.150,224.0.0.252,104.208.16.90,239.255.255.250,192.168.0.1","192.168.0.111,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",0.912939849332293,96,227000.095238095,"17,2,6",22,0
"224.0.0.2,224.0.0.251,192.168.0.255,192.168.0.150,104.208.16.90,239.255.255.250","192.168.0.111,192.168.0.198,192.168.0.150,104.208.16.90,192.168.0.1",1.25467424224716,96,256397.152046784,"17,2,6",19,0
"157.240.1.60,224.0.0.251,192.168.0.150,104.208.16.90,239.255.255.250","157.240.1.60,192.168.0.150,104.208.16.90,192.168.0.189,192.168.0.198",1.12168292717473,96,286437.904411765,"17,6",17,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",0.565589016579138,96,489313.566666667,"17,6",10,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",1.19347646143555,96,376195.602564103,"17,6",13,0
"104.208.16.90,224.0.0.251,192.168.0.150","104.208.16.90,192.168.0.150,192.168.0.198",1.27369626149954,96,408264.151515152,"17,6",12,0
"192.168.2.100,192.168.2.101","192.168.2.100,192.168.2.101",1.5329057778291515,1242,66132.74479918355,"1,17,6",2105,1
"192.168.2.100,192.168.2.101","192.168.2.100,192.168.2.101",2.013041516573014,1242,204947.19085188757,"1,17,6",1474,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.101",1.8507923197052163,1242,241626.64500566552,"17,1,6",2870,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",0.7159380937184122,1242,223720.08409897337,"17,1,6",920,1
"192.168.2.100,192.168.2.101,255.255.255.255,192.168.2.255","0.0.0.0,192.168.2.100,192.168.2.1,192.168.2.101",1.445701280596175,1242,246507.9175400893,"17,1,6",1841,1
"192.168.2.100,192.168.2.101","192.168.2.100,192.168.2.101",1.7094032571302602,1242,241571.77738459795,"17,6,1",2444,1
"192.168.2.100,192.168.2.101","192.168.2.100,192.168.2.101",1.9216055727718857,1242,264474.9267918924,"1,6,17",2139,1
"192.168.2.100,192.168.2.101","192.168.2.100,192.168.2.101",1.9959344850441985,1242,109304.97659723532,"17,6,1",1888,1
192.168.2.101,192.168.2.100,0.0104123840012129,1242,33.72110981413307,"1,6,17",259,1
"192.168.2.100,192.168.2.101,255.255.255.255,192.168.2.255,192.168.2.1","0.0.0.0,192.168.2.100,192.168.2.1,192.168.2.101",0.2469986101361671,1242,216416.24753020756,"17,6,1",606,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.557198571577704,1242,213489.83628578624,"1,6,17",2494,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.45862136518132,1242,217764.77693652583,"17,1,6",2142,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.101",1.6618895402028762,1242,127766.16532176262,"17,6,1",2402,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.010678004810506,1242,244737.45362664852,"17,6,1",1595,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.6426573500544095,1242,234113.01295829724,"17,1,6",1724,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.090168378913782,1242,214532.152663003,"17,6,1",1872,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.6867187864833646,1242,240139.7367087043,"17,1,6",2276,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.400933977889291,1242,234376.00784366205,"1,6,17",2559,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.1830485376700577,1242,237970.288608704,"17,6,1",1873,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.038244867025428,1242,250656.57963694897,"17,6,1",3379,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.2606756626461273,1242,262489.2878520952,"1,6,17",2266,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.555558926357223,1242,240809.93562672543,"17,6,1",2489,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.090266028965333,1242,271367.89404948667,"17,1,6",1812,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.6747299713165449,1242,258430.64279502025,"17,6,1",1683,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9318708584917543,1242,242224.9592091198,"1,6,17",1749,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.354260323838161,1242,254110.88490061104,"1,17,6",2117,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9352342129448656,1242,237015.0925744225,"17,6,1",1706,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.8554252290664583,1242,235396.08864626545,"17,6,1",1492,1
"192.168.2.100,224.0.0.251,192.168.2.101,192.168.2.1","192.168.2.100,192.168.2.1,192.168.2.101",2.433829324393342,1242,257051.5397346891,"17,6,1",1438,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.1415840338400125,1242,222813.1429225836,"1,17,6",2183,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.583640206969565,1242,221987.4609335895,"1,6,17",3032,1
"192.168.2.100,192.168.2.1,192.168.2.101,192.168.2.255","192.168.2.100,192.168.2.1,192.168.2.101",2.1788242510057168,1242,282529.8222162682,"17,1,6",1570,1
"192.168.2.1,192.168.2.101","192.168.2.1,192.168.2.101",0.0253126077524576,74,0.3324675324675324,17,176,0
"192.168.2.1,192.168.2.101","192.168.2.1,192.168.2.101",2.6070108580067197,76,0.0,17,16,0
"192.168.2.1,192.168.2.101","192.168.2.1,192.168.2.101",1.2948730872811406e-05,76,0.0,17,8,0
"192.168.2.100,192.168.2.101,255.255.255.255,192.168.2.255,192.168.2.1","0.0.0.0,192.168.2.100,192.168.2.1,192.168.2.101",0.2030671869643152,1242,159565.42620130998,"17,1,6",1458,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.7629940732953606,1242,282383.0297517651,"1,6,17",3457,1
"192.168.2.100,192.168.2.101","192.168.2.100,192.168.2.101",1.5313526029337114,1242,291925.3685422445,"17,6,1",1782,1
"192.168.2.100,192.168.2.101,192.168.2.255","192.168.2.100,192.168.2.101",1.9946361351840545,1242,270529.78510273463,"17,6,1",1421,1
"192.168.2.100,192.168.2.101","192.168.2.100,192.168.2.101",2.089735434928754,1242,243638.21345150945,"1,6,17",1739,1
"192.168.2.100,192.168.2.101","192.168.2.100,192.168.2.101",2.282466090752539,1242,267553.0621380052,"17,6,1",1894,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.101",1.7144743312106594,1242,266079.1942226473,"1,6,17",2042,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.116639076087219,1242,253825.17017928424,"1,6,17",2281,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.7787039269330556,1242,242869.60065479693,"1,6,17",1679,1
"192.168.2.100,192.168.2.1,192.168.2.101,192.168.2.255","192.168.2.100,192.168.2.1,192.168.2.101",1.7458258446321815,1242,229849.16577955155,"1,17,6",3207,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.2707673873913374,1242,247273.5216018169,"1,17,6",1436,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.5088836401465382,1242,280520.27747559524,"17,6,1",1633,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.4444855038805209,1242,271988.1609911619,"17,6,1",1557,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9415491488307377,1242,272224.2967569395,"1,6,17",1928,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.12694322424252,1242,269682.73332268524,"1,6,17",1547,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.8672443771596463,1242,235230.744125682,"17,6,1",2647,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.429371839629358,1242,198291.2714542393,"17,1,6",2374,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.8464887217732393,1242,177367.838477454,"17,1,6",2139,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.3853373597212144,1242,224174.6215452603,"17,6,1",1110,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.4101114866182605,1242,222140.3654768498,"17,6,1",1623,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.8691505236472064,1242,254514.24823975185,"17,1,6",1114,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.8924314116698853,1242,172241.27556946184,"17,1,6",800,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9822597908645263,1242,248071.92923425333,"17,6,1",1003,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9472219858195008,1242,246579.81249563143,"1,6,17",2193,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.95675114840516,1242,256120.11731802055,"17,6,1",1239,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9612062176211271,1242,242389.59280918143,"1,6,17",1478,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9269572450970007,1242,257636.08005736163,"1,17,6",1720,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.653765690621481,1242,242371.8996063431,"17,6,1",899,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.759928838208029,1242,255638.3477604267,"1,6,17",1729,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.7730862508244627,1242,199013.26614753093,"1,6,17",2683,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.367047943402105,1242,246783.1579257816,"17,1,6",1720,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.85307700168235,1242,248136.982850133,"17,6,1",2072,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9103680958389653,1242,255439.7525471176,"1,17,6",992,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.02313219014833,1242,231646.33273146223,"1,6,17",1151,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9590597753395895,1242,240296.99474400745,"17,6,1",1460,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.101",2.755780954154943,1242,255582.32287419753,"1,6,17",1366,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.283840019258843,1242,241479.013948257,"1,6,17",1594,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.5977752684597446,1242,269738.5660434585,"17,6,1",1489,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.663682898788167,1242,260703.581992521,"17,6,1",1621,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.72396479094535,1242,248433.79188967895,"17,1,6",1275,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9363805440661144,1242,258798.37263129035,"1,17,6",1307,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.6086581987009696,1242,245377.3605803217,"1,6,17",1287,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",1.9308747234434815,1242,246859.96102997,"17,6,1",2470,1
"192.168.2.100,192.168.2.1,192.168.2.101","192.168.2.100,192.168.2.1,192.168.2.101",2.123164366381346,1242,236035.9340031893,"17,6,1",1513,1
